URL,URL Length,Dot Count,Hyphen Count,Uses HTTPS,Domain Length,Path Length,Query Length,Domain Age (days),Label
https://u08qv44zu5h.typeform.com/to/Us08neqw,44,2,0,1,24,12,0,,1
http://securematicsrecruitment.co.uk/vendor/phpunit/phpunit/src/Util/PHP/logs.php,81,3,0,0,29,45,0,,1
https://www.eximtur.ro/despre-noi,33,2,1,1,14,11,0,,0
https://www.agbrasilis.com/,27,2,0,1,18,1,0,,0
https://davideautos.de/suchen.mobile.de.fahrzeuge.details.sourceid.47966631117/login.php,88,8,0,1,14,66,0,,1
https://decor-art.sk/modules/log/04146,38,1,1,1,12,18,0,,1
https://www.mykindaplace.com/category/animals/,46,2,0,1,20,18,0,,0
https://www.argusinformation.com/solutions/business-intelligence-solutions/,75,2,2,1,24,43,0,,0
http://keramikadecor.com.ua/bdfg/excelzz/bizmail.php?email={{emailb64}},71,3,0,0,20,25,18,,1
https://mjaymu1heta1dgg.filesusr.com/html/c69417_3069841d505568614ed8bca153fc7adf.html,86,3,0,1,28,50,0,,1
https://www.lobnig.at/unternehmen/leistungen/,45,2,0,1,13,24,0,,0
https://www.assetsandincome.com/wp-includes/wlwmanifest.xml,59,3,1,1,23,28,0,,0
https://www.vbz.nl/duurzaam,27,2,0,1,10,9,0,,0
https://www.electrocables.com/custom-cables/,44,2,1,1,21,15,0,,0
https://vipbillspaymentcenternegosyo.com/Post.ch/pakete-versenden/manage/,73,2,1,1,32,33,0,,1
https://www.facchini.com.br/2018/imgs/cat_plataforma.webp,57,4,0,1,19,30,0,,0
https://www.krusz-lan.pl/rodo.php,33,3,1,1,16,9,0,,0
https://dev.klinikmatanusantara.com/log-au/mpp/signin/c19c/websrc,65,2,1,1,27,30,0,,1
https://bancobrasilbb.com/BB FODA/inicio/WebApp_UserIdentification.php,70,2,0,1,17,45,0,,1
https://www.stoeffl.at/rubber-hollow-springs,44,2,2,1,14,22,0,,0
http://lloydbanking-onlineaccess.com/,37,1,1,0,29,1,0,,1
https://hmlkl.codesandbox.io/-=_=-=a-s=-a=-=- _ .html,53,3,6,1,20,25,0,,1
https://www.vpswebserver.com/windows-vps/8192-mb,48,2,2,1,20,20,0,,0
https://ams3.digitaloceanspaces.com/1bb22fsskjdsd67e748833327773267373/index.html,81,3,0,1,27,46,0,,1
https://premium-on.com/planform.php,35,2,1,1,14,13,0,,1
https://hwazen.com/vb/css/Account_Limited/Error,47,1,0,1,10,29,0,,1
https://www.1stwestinsurance.com/farm-ranch-outfitters-lodges-and-guest-ranches,79,2,6,1,24,47,0,,0
https://cdn.via.com/static/img/v1/newui/ph/general/1563911645084_183643882.html,79,3,0,1,11,60,0,,1
https://www.impotspublicservice.com/af1cbb79ed338ac23c1b1ab9273794d6/,69,2,0,1,27,34,0,,1
https://centurymech.com/info/articles,37,1,0,1,15,14,0,,0
https://www.royalmail-shipment-issue.com/verifylogin.php?&amp;sessionid=$hash&amp;securessl=true,96,3,2,1,32,16,39,,1
https://www.lafim.com/u/v/2,27,2,0,1,13,6,0,,0
http://cadastroonlineapp.000webhostapp.com/home.php,51,3,0,0,35,9,0,,1
https://www.stedin.net/duurzaamheid-bij-u-thuis/subsidies-en-regelingen,71,2,5,1,14,49,0,,0
http://segpichincha.tonohost.com/Inicio_Nueva_B.html?i=1,56,3,0,0,25,20,3,,1
http://nikhilvkumar.com/wp-includes/customize/logs/update-your-account-information/security-measure/log-in/,107,1,6,0,16,84,0,,1
https://www.yachtauctions.com/services/,39,2,0,1,21,10,0,,0
https://www.vandenbiggelaar.nl/over-ons/certificatie/,53,2,1,1,22,23,0,,0
https://www.hiu.edu/donors,26,2,0,1,11,7,0,,0
http://angebote-d15b5db6a5f2.com/mycas/login...,47,4,1,0,25,15,0,,1
https://clouddoc-authorize.firebaseapp.com/......xx...,54,11,1,1,34,12,0,,1
https://www.lemurmusic.com/,27,2,0,1,18,1,0,,0
https://www.hokutsu.co.jp/img/pdf/ippanjigyonushi.pdf,53,4,0,1,17,28,0,,0
http://peti.com.ph/flash/_notes/MailboxFUD/ccb2d25a65b51fbfa9f8d195b701e6d4/index.php?email=zach.nichols@proact-usa.com,119,5,1,0,11,67,33,,1
https://www.fuziya-food.co.jp/wp-json/,38,3,2,1,21,9,0,,0
https://www.ncj.co.jp/solution/infrastructure/wireless.html,59,4,0,1,13,38,0,,0
https://rakuten.jcb-shop2.tokyo/l,33,2,1,1,23,2,0,,1
https://contentfb-0pnpnohg578.mobileglobal.ae/connect.html?timelimit=739e5e8eb1fadce37f25f38de5fd23d5,101,3,1,1,37,13,42,,1
https://pichincha-930.webcindario.com/login-banca-web.html,58,3,3,1,29,21,0,,1
https://codecanyon.img.customer.envatousercontent.com/files/225449569/featured.jpg?auto=compressformat&amp;q=80&amp;fit=crop&amp;crop=top&amp;max-h=8000&amp;max-w=590&amp;s=632b2d2d56d2e639f1e656fae62ffd17,205,5,2,1,45,29,122,,1
https://www.agrijar.com.br/index.php,36,4,0,1,18,10,0,,0
http://www.grnind.com/services/,31,2,0,0,14,10,0,,0
https://www.lmtoolsupply.com/catalogue/group/6100,49,2,0,1,20,21,0,,0
https://www.raymondteam.com/hotels/,35,2,0,1,19,8,0,,0
https://www.aic.com/,20,2,0,1,11,1,0,,0
https://www.peggyadams.org/news,31,2,0,1,18,5,0,,0
https://www.bockandclark.com/standard-zoning-report.aspx,56,3,2,1,20,28,0,,0
https://leap.laboredge.com/signup/assured,41,2,0,1,18,15,0,,0
https://www.elgora.de/comments/feed/,36,2,0,1,13,15,0,,0
https://www.ingelan.com/gestion-de-identidades/,47,2,2,1,15,24,0,,0
https://www.shipshewanahomes.com/feed/,38,2,0,1,24,6,0,,0
https://www.kybaptist.org/giving/,33,2,0,1,17,8,0,,0
https://facebookcase818841444.web.app/,38,2,0,1,29,1,0,,1
http://cellulify.com/lywxlqfpsc.html?jHBFdXEaZsXDFCYGvbHUbNIJnOnOnJIuhBgvvgfcfxdSEXzrdFCgvHBGVfcD,97,2,0,0,13,16,60,,1
http://clouddoc-authorize.firebaseapp.com/......xx...,53,11,1,0,34,12,0,,1
https://mtb-banking.com/,24,1,1,1,15,1,0,,1
https://www.sprayfoamsouthwest.com/contact,42,2,0,1,26,8,0,,0
https://unike-recruit.jp/shinsotsu/,35,1,1,1,16,11,0,,0
https://www.itsg.ro/feed/,25,2,0,1,11,6,0,,0
https://www.karwendel.de/service-fuer-den-handel/,49,2,3,1,16,25,0,,0
https://bloomb2b.com/financials/IRS/verification1.html,54,2,0,1,12,34,0,,1
http://hppchri.in/grayshan.co@btconnect.com,43,3,0,0,10,26,0,,1
http://ewv3ntjpf5zavmi.ddns.net/ewv3ntjpf5zavmidewv3ntjpf5zavmidewv3ntjpf5zavmidewv3ntjpf5zavmid/DBS/,101,2,0,0,24,70,0,,1
https://www.telnet.krakow.pl/telnet-na-rynku-glownym-w-krakowie/,64,3,5,1,20,36,0,,0
https://www.nespower.com/about-nes/,35,2,1,1,16,11,0,,0
https://www.vini.pf/mobile/la-4g-vini,37,2,2,1,11,18,0,,0
http://moj.aktiv.rs/images/excel/index_1.php,44,3,0,0,12,25,0,,1
https://www.consys-inc.net/portfolio/ballou-high-school,55,2,3,1,18,29,0,,0
https://www.yvea.com/payment-options,36,2,1,1,12,16,0,,0
https://r.supremacistt.com/mk/mr/BRPI_b7iUxGXzdBMmFJj3vQw1lSpE4cRiwN3-wg4QYmE9-7Ag69OhUdZvkFSrS-jUzPrF49NiE7w_o6tG1gBoKy7pesDReQiajd9lX4,136,2,3,1,18,110,0,,1
http://bpl.kr/7tq,17,1,0,0,6,4,0,,1
https://cx.avisoparavc.com,26,2,0,1,18,0,0,,1
http://atozhomeappliance.com/huntington,39,1,0,0,21,11,0,,1
https://www.echostudio.com/contatti.html,40,3,0,1,18,14,0,,0
https://www.zurka.com/contact,29,2,0,1,13,8,0,,0
https://www.wentzville.k12.mo.us/,33,4,0,1,24,1,0,,0
https://www.nci.fr/comments/feed/,33,2,0,1,10,15,0,,0
https://www.zhongxin.net/product_category/WPC.html,50,3,0,1,16,26,0,,0
https://sethmortoninsurance.com/comsx/,38,1,0,1,23,7,0,,1
http://coinly.cz/mkbbssl/6ba9d483877d4c7adabce551e292a80d,57,1,0,0,9,41,0,,1
https://78d0373e6a56ea00cf27f081cbc7ca13-dot-gle9392420309493993.rj.r.appspot.com/,82,4,2,1,73,1,0,,1
https://www.aldersbacher.de/agb.html,36,3,0,1,19,9,0,,0
https://www.tm-nets.com/company/message/,40,2,1,1,15,17,0,,0
https://linktr.ee/amazon.co.jps,31,3,0,1,9,14,0,,1
https://www.tdc.ac.jp/college/contact/tabid/218/Default.aspx,60,4,0,1,13,39,0,,0
https://orange-notificatio.wixsite.com/my-site,46,2,2,1,30,8,0,,1
https://www.smauto.co.jp/company/business-info/base/index.html,62,4,1,1,16,38,0,,0
http://tagsremove-4040746664.bsbfitas.com.br/connect.html?timelimit=0a2cde88d31598b22228e6c350078db5,100,4,1,0,37,13,42,,1
https://olx-pl.kurierpolska-oferta24.fun/,41,2,2,1,32,1,0,,1
https://www.lakecountypartners.com/wp-json/,43,2,1,1,26,9,0,,0
https://www.bfhfgjrtrhrghgrhfrg.cf/CC_POSTALE/f14d8,51,2,0,1,26,17,0,,1
https://grocery-store.4pillarglobal.com/deal/drag,49,2,1,1,31,10,0,,1
https://www.uclan.ac.uk/legal/accessibility,43,3,0,1,15,20,0,,0
https://www.parkerperformingarts.org/,37,2,0,1,28,1,0,,0
https://reurl.cc/1xRr1Y,23,1,0,1,8,7,0,,1
https://uniquetrophies.com.au/TO/sap.sales@optimum-tech.in,58,4,1,1,21,29,0,,1
https://accedialasuaareapersonale.meteotodi.it/d59fa190a532caa7fc3de5f765531152,79,2,0,1,38,33,0,,1
http://abilitazionesmartweb.com/,32,1,0,0,24,1,0,,1
https://www.suzhongyy.com/brand/caucus/,39,2,0,1,17,14,0,,0
https://www.katzmanchandler.com/collect-4-free,46,2,2,1,23,15,0,,0
https://www.ssakhk.cz/obory-vos,31,2,1,1,13,10,0,,0
https://www.highlandwireless.co.uk/,35,3,0,1,26,1,0,,0
https://www.authpath-7i4giyeklb.ml/,35,2,1,1,26,1,0,,1
http://www.anchorageak.buzz/proposal292982/document223421,57,2,0,0,20,30,0,,1
http://cdinyfl.cn/mobile,24,1,0,0,10,7,0,,1
https://www.tireindustry.org/membership,39,2,0,1,20,11,0,,0
https://edtech.mybusybee.net/owa/?email#arnold@legalshield.com,62,3,0,1,20,5,5,,1
https://secure.oldschool.com-ez.ru/m=forum/forums.ws1175778789725778867487897433,80,4,1,1,26,46,0,,1
https://activationpostaledsp2.is-certified.com/a/postale/106dc/,63,2,1,1,38,17,0,,1
http://microsoftonline-jfuenfkfnejdmjf.mybluemix.net/,53,2,1,0,45,1,0,,1
https://bankofamerica-support.ezua.com/5_6240272934863110883BoA/BOfA/BOfA/BOfA/faa14850d11a9b43175e2d41336812d3/login.php?cmd=login_submit&id=498f9f1cb0638798379369978585a034498f9f1cb0638798379369978585a034&session=498f9f1cb0638798379369978585a034498f9f1cb0638798379369978585a034,279,3,1,1,30,83,157,,1
http://ambiente-sicuro.com/index,32,1,1,0,19,6,0,,1
http://myhealthinsquotes.com/blog/wp-content/themes/evolve/aiin,63,1,1,0,21,35,0,,1
http://helplly.net/ebill/etisalat new/,38,1,0,0,11,20,0,,1
http://creditag30.temp.swtest.ru/C-Agricole_11/C-Agricole/,58,3,2,0,25,26,0,,1
https://appurl.io/Ec42PEH7T,27,1,0,1,9,10,0,,1
https://bit.ly/3bTuks1,22,1,0,1,6,8,0,,1
https://www.severi.it/collezione-olivetti/,42,2,1,1,13,21,0,,0
https://www.wscloudx.com/ssl/,29,2,0,1,16,5,0,,0
https://am10-iczd9j.xyz/v,25,1,1,1,15,2,0,,1
https://www.tanhealthcare.org/wp-json/,38,2,1,1,21,9,0,,0
https://www.nuspire.com/services/cybersecurity-consulting/incident-response/,76,2,2,1,15,53,0,,0
https://racuncinta-indonesia.com/publics/cores/assets/images/banner/25/china/index.php?login=crm_admin@didichuxing.com,118,3,1,1,24,54,31,,1
https://iausgcx.cf/pay/error,28,1,0,1,10,10,0,,1
https://www.vision.com/service/cultural-transformation-2/,57,2,2,1,14,35,0,,0
https://www.itbackbone.co.uk/about/mission/,43,3,0,1,20,15,0,,0
https://www.palmerandcay.com/industries/public-entity/,54,2,1,1,20,26,0,,0
https://sandboxstg.medicalwale.com/00000EFZ9UIZEIJOF/949IKSD/EN,63,2,0,1,26,29,0,,1
https://www.898.tv/beeone,25,2,0,1,10,7,0,,0
http://www.speronispa.com/login.php,35,3,0,0,18,10,0,,0
https://zubairbayat.co.za/secured/Raicz/Raicz,45,2,0,1,17,20,0,,1
https://fee-royalmail-pay.com/secure.php?&amp;sessionid=$hash&amp;securessl=true,80,2,2,1,21,11,39,,1
http://www.sirdarnell.org/host/member/made-in-chin-new dd,57,2,3,0,18,32,0,,1
https://ict-cloud.com/.well-known/index.php,43,3,2,1,13,22,0,,1
https://kalea-poke.de/autoscout24.de/accounts/login/,52,2,1,1,13,31,0,,1
https://www.20i.com/cdn,23,2,0,1,11,4,0,,0
https://www.milbern-ray.com/services/,37,2,1,1,19,10,0,,0
https://6e8ba1b2d8a61f71d1fb73e266423f00-dot-gle9392420309493993.rj.r.appspot.com/,82,4,2,1,73,1,0,,1
https://securitebp.bounceme.net/f69a96f328b7f55d48addb115d4d28/,63,2,0,1,23,32,0,,1
https://www.hkk.co.jp/business_guidance/clinical_inspection/inspection_report_system.html,89,4,0,1,13,68,0,,0
http://xrx6r.mjt.lu/lnk/AU4AABldwFQAAAAAAAAAAACIVhwAAAAAF-4AAAAAABaugQBf00b6vToYNqzoRDCnnFvIPhnX5wAWUvg/1/0ijkXOIytKc-IU8wGQHgVw/aHR0cHM6Ly9iaXQubHkvM2d6TGxiVA,159,2,2,0,12,140,0,,1
http://www.arrowcase.com/wp-content/plugins/bankofamerica.com.update,68,4,1,0,17,44,0,,1
https://cedarsales-my.sharepoint.com/personal/leon_modinex_com_au/_layouts/15/WopiFrame.aspx?guestaccesstoken=fKdATYJtKv9HnhkyhGtjwpgqENNlUlKIqkewrNRJWGA=&docid=1_1eb7822f8cef04e93928700fa7a8e6082&wdFormId={5C15727F-2DE9-4613-A64A-FDF91CC171C9}/&action=formsubmit,263,3,5,1,28,56,170,,1
http://tourovantagens.com.br/wp-admin/ceh/poin/excelz/bizmail.php,65,3,1,0,21,37,0,,1
https://www.enternest.com/construction/,39,2,0,1,17,14,0,,0
https://www.ncold.com/cs-policies.asp,37,3,1,1,13,16,0,,0
https://www.blue-bird.com/careers,33,2,1,1,17,8,0,,0
http://nicenecei.geronmonet.cn/?HVyRDXeZEsXRDcTfVYGUHJNIUHBYjgFtcDRXESxEsxTDRcyFTgy,83,2,0,0,23,1,51,,1
http://rm-uk-delivery1.com/verifylogin.php?&amp;sessionid=$hash&amp;securessl=true,82,2,2,0,19,16,39,,1
https://www.cchp.com/assets/img/fenmiao.svg,43,3,0,1,12,23,0,,0
https://han.gl/LXDNi,20,1,0,1,6,6,0,,1
https://smbc-card.com.dipskinz.com/mem.php,42,4,1,1,26,8,0,,1
http://clevercarrepairs.com/netfolder/index.php,47,2,0,0,20,20,0,,1
http://master3105recovery2021.co.vu/recovery-assistance/,56,2,1,0,28,21,0,,1
https://www.pilot-computer.de/neukundenanmeldung.html,53,3,1,1,21,24,0,,0
https://qewyjeqhkjas.ddns.net/pc/,33,2,0,1,21,4,0,,1
https://www.coleautomotive.com/promotions/service/index.htm,59,3,0,1,22,29,0,,0
https://i.gal/NGk73,19,1,0,1,5,6,0,,1
https://www.uidaho.edu/student-affairs/parents,46,2,1,1,14,24,0,,0
https://www.minitmart.com/contact-us/,37,2,1,1,17,12,0,,0
http://causepossibility.com/gggggggggg/login2.php,49,2,0,0,20,22,0,,1
https://pedrorei.com/wp-content/languages/bm,44,1,1,1,12,24,0,,1
https://royalmail-parcelpay.com/secure.php?&amp;sessionid=$hash&amp;securessl=true,82,2,1,1,23,11,39,,1
https://www.eatonfineart.com/,29,2,0,1,20,1,0,,0
https://www.carolifoods.ro/ro/noutati/,38,2,0,1,18,12,0,,0
http://www.obserward.xyz/pge/891241974/1274917,46,2,0,0,17,22,0,,1
https://weedmartpro.com/steinbeck/index.html,44,2,0,1,15,21,0,,1
https://centruldepiele.ro/helpdesk-validation/,46,1,1,1,17,21,0,,1
https://www.myauthorz.com/ING/r4/,33,2,0,1,17,8,0,,1
https://40-124-74-85.cprapid.com/hot/hot/,41,2,3,1,24,9,0,,1
https://www.bakose.co.uk/uploads/publications/3576.pdf,54,4,0,1,16,30,0,,0
https://www.spotx.tv/team/,26,2,0,1,12,6,0,,0
http://104.168.173.248/start.html,33,4,0,0,15,11,0,,1
https://www.mangocam.com/help/tutorial/,39,2,0,1,16,15,0,,0
http://www.golfballsonline.com/assets/language/catalog0.html,60,3,0,0,23,30,0,,1
http://steamproxy.net/id/919100,31,1,0,0,14,10,0,,1
https://www.fallcreeknursery.com/about/about-fall-creek,55,2,2,1,24,23,0,,0
https://composito.com.br/wp-includes/fonts/ayyf/,48,2,1,1,16,24,0,,1
https://www.fullsave.com/a-propos-de-fullsave/,46,2,3,1,16,22,0,,0
https://www.wonendelden.nl/contact/,35,2,0,1,18,9,0,,0
https://acces-config.tk/config-app-web/82224/,45,1,3,1,15,22,0,,1
https://www.georgetownpediatrics.com/contact-us.php,51,3,1,1,28,15,0,,0
https://planamediagraphics.com/follett/ture_login/Login,55,1,0,1,22,25,0,,1
https://eliotecae-my.sharepoint.com/:x:/r/personal/subind_eliotec_ae/_layouts/15/WopiFrame.aspx?guestaccesstoken=R0CwyxEzu0u4QskHqLg4IUppG/8kb5p+BD26C7pm5mg=&docid=1_10a004d72e6c74e5da1a88324055cba4f&wdFormId={0457694D-EA64-4327-9A31-BCE69CAE1542}&action=formsubmit,265,3,5,1,27,60,169,,1
https://goplanbnow.com/gmail.com/owa/logon.php?https://login.live.com/GetSessionState.srf?response_type=code&amp;client_id=51483342-085c-4d86-bf88-cf50c7252078&amp;scope=openid profile email offline_access&amp;response_mode=form_post&amp;redirect_uri=https://login.microsoftonline.com/common/federation/oauth2&amp;state=rQIIAeNisNLLKCkpKLbS109Myc3M0ysoyi9JTS7JzM_Tyy8tycnPz9ZLzs_Vyy9Kz0wBsYqEuAQUN61SL7LY4N-7wPjWqz9ev2YxcsbnZJalguRXMWoSY6B-anKB_gVGxheMjJuY2H2dPOO9XSNPMDUfk7vFJOhflO6ZEl7slpqSWpQI0nmBReAVC48BsxUHB5sAowSDAsMPFsZFrECnTAo1qLmuZuK0OaTi9yltYYZTrPoF2flJ3mF5xZ5ubgbZfvmu5mmRptmpzmEmxvplAZYF5VU-FaFhZb4B2VXJtkZWhhPYhCawMZ1iY9jFSbzLAQ2&amp;estsfed=1&amp;uaid=27aab22138724fb08da033daeafc4afa&amp;vaccess&amp;response_mode=form_post&amp;redirect_uri=https://login.microsoftonline.co,789,10,7,1,14,24,742,,1
https://www.elektro-conze.de/,29,2,1,1,20,1,0,,0
https://www.garrickclub.co.uk/sitemap,37,3,0,1,21,8,0,,0
http://vamoslawfirm.com/vc,26,1,0,0,16,3,0,,1
https://www.overseasfwd.com/about-us/,37,2,1,1,19,10,0,,0
https://www.rikenkeiki.co.jp/products/list/category/compound,60,3,0,1,20,32,0,,0
https://www.texasfreedomrun.com/one/?identity@yorku.ca,54,3,0,1,23,5,17,,1
https://buymilesnow.com/emirates-skywards-miles,47,1,2,1,15,24,0,,1
https://equipotopografico.com/ooo/MailboxFUD/MailboxFUD/MailboxFUD/home/index.php?email=bearings@carlbaguhn.de,110,3,0,1,21,52,28,,1
https://www.infinix.com/he/home,31,2,0,1,15,8,0,,0
https://secure.login.aliexpress.com.coin-balance.com/...xx.....x,64,13,1,1,44,12,0,,1
https://www.fivebrms.com/field-services/,40,2,1,1,16,16,0,,0
https://www.bnncpa.com/services/advisory-services/healthcare-advisory/,70,2,2,1,14,48,0,,0
http://ec2-18-228-219-25.sa-east-1.compute.amazonaws.com/envio2.php,67,5,6,0,49,11,0,,1
https://warecommercial.com/redirect/,36,1,0,1,18,10,0,,1
https://www.patloncanada.com/cpanel,35,2,0,1,20,7,0,,0
https://www.jmterra.com.br/empresa.html,39,4,0,1,18,13,0,,0
https://www.pdmproduce.co.uk/our-story/community/,49,3,1,1,20,21,0,,0
https://www.asko24.com/kontakt/Datenschutz,42,2,0,1,14,20,0,,0
https://www.proksch-reisen.at/impressum,39,2,1,1,21,10,0,,0
http://dev.klinikmatanusantara.com/log-au/mpp/signin/2f51/websrc,64,2,1,0,27,30,0,,1
https://rebrand.ly/9pj6w6s,26,1,0,1,10,8,0,,1
https://whatsapp.blazagency.com/3cca973405197b4d95b3efd148b3dd9a/,65,2,0,1,23,34,0,,1
https://adressemailperso.wixsite.com/my-site,44,2,1,1,28,8,0,,1
https://www.weisser.de/kontakt/anfrageformular/,47,2,0,1,14,25,0,,0
http://u111114674r.ha004.t.justns.ru/soci??t??_g??n??rale/soci??t??_g??n??rale/,79,4,0,0,29,5,37,,1
https://www.praywalker.com/,27,2,0,1,18,1,0,,0
http://ts.hust.edu.vn/vendor/phpunit/phpunit/src/Util/account/sugnin/ID-6670332/customer_center/customer-IDPP00C547/myaccount/signin/,133,3,2,0,14,112,0,,1
https://www.naviparking.com/,28,2,0,1,19,1,0,,0
http://185.177.54.9/ar/webapps/mpp,34,3,0,0,12,15,0,,1
https://www.skanska.co.uk/Static/img/expand-megamenu.svg,56,4,1,1,17,31,0,,0
https://psimage-9056756732.bilektzb.cz/connect.html?timelimit=aa29b7a9c34d54199fad448bdad56692,94,3,1,1,30,13,42,,1
https://www.inlandpress.org/stories/strengthening-valuations-bring-new-issues9321,81,2,4,1,19,54,0,,0
https://www.j-markproducts.com/Capabilities/,44,2,1,1,22,14,0,,0
http://www.lucywestpdaarubcorubber.org/lib/common/old/np/mil/NFOAA_Auth/login/jsp/que.php,89,3,0,0,31,51,0,,1
https://www.rachelcontracting.com/safety,40,2,0,1,25,7,0,,0
http://www.google.be/maps/search/Bergensesteenweg 7091600 Sint-Pieters-Leeuw/,77,2,2,0,13,57,0,,0
https://www.maxicomputer.de/termin,34,2,0,1,19,7,0,,0
https://www.rug.nl/info/disclaimer-copyright,44,2,1,1,10,26,0,,0
https://natwest.mobile-alerts-personal.com/,43,2,2,1,34,1,0,,1
http://californiacannabiscookbook.com/noipvoice/,48,1,0,0,30,11,0,,1
https://www.wfh.org/en,22,2,0,1,11,3,0,,0
https://www.amazonlogistics-ap-northeast-1.amazonlogistics.jp/ap/signin?openid.pape.max_auth_age=28800&amp;openid.return_to=https://www.amazonlogistics-ap-northeast-1.amazonlogistics.jp/&amp;suppressChangeEmailLink=1&amp;openid.identity=http://specs.openid.net/auth/2.0/identifier_select&amp;openid.assoc_handle=amazonlogistics_fe&amp;openid.mode=checkid_setup&amp;openid.claimed_id=http://specs.openid.net/auth/2.0/identifier_select&amp;openid.ns=http://specs.openid.net/auth/2.0&amp;suppressSignInRadioButtons=1,513,23,6,1,53,10,441,,1
http://porcatci.eu/banque-login-secure/fe824,44,1,2,0,11,26,0,,1
https://www.thrutubing.com/,27,2,0,1,18,1,0,,0
https://www.samnetakademi.com.tr/admin/wellsfargo/,50,3,0,1,24,18,0,,1
https://reservation.avidp.com/images/BusLogo/storeis/Mode/Cwd/MS-GO/Up/Verification UPCC Online&amp;Billing. SUPPORT-84959639555864286778/,138,3,2,1,21,109,0,,1
https://www.valuescaucus.org/wp-admin/signin.php?email=contact@t-g-m.com,72,4,3,1,20,20,23,,1
https://www.psservlces.runescape.com-oa.ru/,43,4,1,1,34,1,0,,1
https://dofus-forum.club/fr/event/actualites/potion-pandalut/,61,1,2,1,16,37,0,,1
https://www.vdl.fr/fr/perm/3/diffusion-numerique/12/supervision,63,2,1,1,10,45,0,,0
http://atozhomeappliance.com/tx/home/myaccount/uploads/index.php?websrc=e17ea285ad581008aac6b89b49ab879e&amp;dispatched=21&amp;id=2033389930,140,2,0,0,21,36,75,,1
http://active-living.ca/QgwpwYLxZz.html?jhBgVdSEQAZSXDRcFvgHBnjMOmmKIjnHBUgyVtFCcRESXRDfCVGBH,93,2,1,0,16,16,53,,1
http://mail.hfcfit.com/forms/forms/form1.html,45,3,0,0,15,23,0,,1
https://www.earthnet.net/our-datacenter/fire-detection-suppression/,67,2,3,1,16,43,0,,0
https://rakuten.info-contact7.rest/,35,2,1,1,26,1,0,,1
https://hulking-shifts.000webhostapp.com/08978675653545654BB/1/run/Cardinfo.php?68756c6b696e672d7368696674732e303030776562686f73746170702e636f6d68756c6b696e672d7368696674732e303030776562686f73746170702e636f6d68756c6b696e672d7368696674732e303030776562686f73746170702e636f6d68756c6b696e672d7368696674732e303030776562686f73746170702e636f6d,336,3,1,1,32,39,256,,1
https://hotmailsec.weebly.com/css/404.php,41,3,0,1,21,12,0,,1
https://www.bhworldwide.com/services,36,2,0,1,19,9,0,,0
https://www.ivyleaguekids.org/54565/27e4736b57580beaaa97cc7d2fb0e0301620927126/home/index.php,93,3,0,1,21,64,0,,1
https://www.flytectelecom.com.py/404.shtml,42,4,0,1,24,10,0,,0
https://www.anezska10.cz/,25,2,0,1,16,1,0,,0
https://www.janomecredia.co.jp/service/software.html,52,4,0,1,22,22,0,,0
http://soberrecoverytreatment.com/moves/WellsFargo/wells/,57,1,0,0,26,24,0,,1
https://www.vieboeck.at/,24,2,0,1,15,1,0,,0
https://www.si-sped.com/kontakt,31,2,1,1,15,8,0,,0
https://www.taiyocable.com/product/,35,2,0,1,18,9,0,,0
https://www.dicop.com/ciberseguridad-empresas/auditoria-lopd/,61,2,2,1,13,40,0,,0
https://www.touchstoneexploration.com/,38,2,0,1,29,1,0,,0
https://www.terrabay.de/comments/feed/,38,2,0,1,15,15,0,,0
http://eightelegance.com.br/Doc/we/wetransfer/,46,2,0,0,20,19,0,,1
https://www.gardencommunitiesca.com/faq,39,2,0,1,27,4,0,,0
https://www.nationalautocare.com/,33,2,0,1,24,1,0,,0
https://www.ziraatkatilim.com.tr/themes/custom/zk/img/icons/arrow-search.svg,76,4,1,1,24,44,0,,0
https://www.bayfieldelectric.com/statements-0,45,2,1,1,24,13,0,,0
http://www.designerforuiq.com/lvbag/index.php,45,3,0,0,22,16,0,,1
https://www.gennassis.com/procesos-humanos/,43,2,1,1,17,18,0,,0
https://www.spaantech.com/services/construction-management,58,2,1,1,17,33,0,,0
https://www.archimedia.ma/,26,2,0,1,17,1,0,,0
https://khmersolar.com/ING/ING-Cuenta/login.php?id=57264522574567215654,71,2,1,1,14,25,23,,1
https://www.thehinesgroup.com/index.php/services-main-menu/assembly-main-menu,77,3,4,1,21,48,0,,0
https://www.kayserikornisci.com/wp-includes/SimplePie/-/SwissN/,63,2,2,1,23,32,0,,1
https://www.connorcorp.com/,27,2,0,1,18,1,0,,0
https://www.intrado.com/about-us,32,2,1,1,15,9,0,,0
https://www.talklink.com.br/trabalhe-conosco,44,3,1,1,19,17,0,,0
https://www.ecenter.it/software/gestionetp,42,2,0,1,14,20,0,,0
http://membranbakarbali.com/csrf/,33,1,0,0,20,6,0,,1
https://www.vapenka-vitosov.cz/akce/drsene-vapence-0-4-mm-a-0-065-0-5-mm-jsou-opet-v-prodeji,92,2,15,1,22,62,0,,0
https://www.hotspotsmagazine.com/wp-json/,41,2,1,1,24,9,0,,0
https://horanataxilacc.com/docu,31,1,0,1,18,5,0,,1
https://docs.google.com/forms/d/e/1FAIpQLSdHdloijpFz-djBc5k5NZwA_MBdym5kGjm1SSgrhWeX3SJ49g/viewform,99,2,1,1,15,76,0,,1
